portfolioRefCode;refCode;quantity;price;amount
nt3850;hk-3850;100;50;5000
nt3851;hk-3851;100;50;5000
nt3852;hk-3852;100;50;5000
nt3853;hk-3853;100;50;5000
nt3854;hk-3854;100;50;5000
nt3855;hk-3855;100;50;5000
nt3856;hk-3856;100;50;5000
nt3857;hk-3857;100;50;5000
nt3858;hk-3858;100;50;5000
nt3859;hk-3859;100;50;5000
nt3860;hk-3860;100;50;5000
nt3861;hk-3861;100;50;5000
nt3862;hk-3862;100;50;5000
nt3863;hk-3863;100;50;5000
nt3864;hk-3864;100;50;5000
nt3865;hk-3865;100;50;5000
nt3866;hk-3866;100;50;5000
nt3867;hk-3867;100;50;5000
nt3868;hk-3868;100;50;5000
nt3869;hk-3869;100;50;5000
nt3870;hk-3870;100;50;5000
nt3871;hk-3871;100;50;5000
nt3872;hk-3872;100;50;5000
nt3873;hk-3873;100;50;5000
nt3874;hk-3874;100;50;5000
nt3875;hk-3875;100;50;5000
nt3876;hk-3876;100;50;5000
nt3877;hk-3877;100;50;5000
nt3878;hk-3878;100;50;5000
nt3879;hk-3879;100;50;5000
nt3880;hk-3880;100;50;5000
nt3881;hk-3881;100;50;5000
nt3882;hk-3882;100;50;5000
nt3883;hk-3883;100;50;5000
nt3884;hk-3884;100;50;5000
nt3885;hk-3885;100;50;5000
nt3886;hk-3886;100;50;5000
nt3887;hk-3887;100;50;5000
nt3888;hk-3888;100;50;5000
nt3889;hk-3889;100;50;5000
nt3890;hk-3890;100;50;5000
nt3891;hk-3891;100;50;5000
nt3892;hk-3892;100;50;5000
nt3893;hk-3893;100;50;5000
nt3894;hk-3894;100;50;5000
nt3895;hk-3895;100;50;5000
nt3896;hk-3896;100;50;5000
nt3897;hk-3897;100;50;5000
nt3898;hk-3898;100;50;5000
nt3899;hk-3899;100;50;5000
nt3900;hk-3900;100;50;5000
nt3901;hk-3901;100;50;5000
nt3902;hk-3902;100;50;5000
nt3903;hk-3903;100;50;5000
nt3904;hk-3904;100;50;5000
nt3905;hk-3905;100;50;5000
nt3906;hk-3906;100;50;5000
nt3907;hk-3907;100;50;5000
nt3908;hk-3908;100;50;5000
nt3909;hk-3909;100;50;5000
nt3910;hk-3910;100;50;5000
nt3911;hk-3911;100;50;5000
nt3912;hk-3912;100;50;5000
nt3913;hk-3913;100;50;5000
nt3914;hk-3914;100;50;5000
nt3915;hk-3915;100;50;5000
nt3916;hk-3916;100;50;5000
nt3917;hk-3917;100;50;5000
nt3918;hk-3918;100;50;5000
nt3919;hk-3919;100;50;5000
nt3920;hk-3920;100;50;5000
nt3921;hk-3921;100;50;5000
nt3922;hk-3922;100;50;5000
nt3923;hk-3923;100;50;5000
nt3924;hk-3924;100;50;5000
nt3925;hk-3925;100;50;5000
nt3926;hk-3926;100;50;5000
nt3927;hk-3927;100;50;5000
nt3928;hk-3928;100;50;5000
nt3929;hk-3929;100;50;5000
nt3930;hk-3930;100;50;5000
nt3931;hk-3931;100;50;5000
nt3932;hk-3932;100;50;5000
nt3933;hk-3933;100;50;5000
nt3934;hk-3934;100;50;5000
nt3935;hk-3935;100;50;5000
nt3936;hk-3936;100;50;5000
nt3937;hk-3937;100;50;5000
nt3938;hk-3938;100;50;5000
nt3939;hk-3939;100;50;5000
nt3940;hk-3940;100;50;5000
nt3941;hk-3941;100;50;5000
nt3942;hk-3942;100;50;5000
nt3943;hk-3943;100;50;5000
nt3944;hk-3944;100;50;5000
nt3945;hk-3945;100;50;5000
nt3946;hk-3946;100;50;5000
nt3947;hk-3947;100;50;5000
nt3948;hk-3948;100;50;5000
nt3949;hk-3949;100;50;5000
nt3950;hk-3950;100;50;5000
nt3951;hk-3951;100;50;5000
nt3952;hk-3952;100;50;5000
nt3953;hk-3953;100;50;5000
nt3954;hk-3954;100;50;5000
nt3955;hk-3955;100;50;5000
nt3956;hk-3956;100;50;5000
nt3957;hk-3957;100;50;5000
nt3958;hk-3958;100;50;5000
nt3959;hk-3959;100;50;5000
nt3960;hk-3960;100;50;5000
nt3961;hk-3961;100;50;5000
nt3962;hk-3962;100;50;5000
nt3963;hk-3963;100;50;5000
nt3964;hk-3964;100;50;5000
nt3965;hk-3965;100;50;5000
nt3966;hk-3966;100;50;5000
nt3967;hk-3967;100;50;5000
nt3968;hk-3968;100;50;5000
nt3969;hk-3969;100;50;5000
nt3970;hk-3970;100;50;5000
nt3971;hk-3971;100;50;5000
nt3972;hk-3972;100;50;5000
nt3973;hk-3973;100;50;5000
nt3974;hk-3974;100;50;5000
nt3975;hk-3975;100;50;5000
nt3976;hk-3976;100;50;5000
nt3977;hk-3977;100;50;5000
nt3978;hk-3978;100;50;5000
nt3979;hk-3979;100;50;5000
nt3980;hk-3980;100;50;5000
nt3981;hk-3981;100;50;5000
nt3982;hk-3982;100;50;5000
nt3983;hk-3983;100;50;5000
nt3984;hk-3984;100;50;5000
nt3985;hk-3985;100;50;5000
nt3986;hk-3986;100;50;5000
nt3987;hk-3987;100;50;5000
nt3988;hk-3988;100;50;5000
nt3989;hk-3989;100;50;5000
nt3990;hk-3990;100;50;5000
nt3991;hk-3991;100;50;5000
nt3992;hk-3992;100;50;5000
nt3993;hk-3993;100;50;5000
nt3994;hk-3994;100;50;5000
nt3995;hk-3995;100;50;5000
nt3996;hk-3996;100;50;5000
nt3997;hk-3997;100;50;5000
nt3998;hk-3998;100;50;5000
nt3999;hk-3999;100;50;5000
nt4000;hk-4000;100;50;5000
nt4001;hk-4001;100;50;5000
nt4002;hk-4002;100;50;5000
nt4003;hk-4003;100;50;5000
nt4004;hk-4004;100;50;5000
nt4005;hk-4005;100;50;5000
nt4006;hk-4006;100;50;5000
nt4007;hk-4007;100;50;5000
nt4008;hk-4008;100;50;5000
nt4009;hk-4009;100;50;5000
nt4010;hk-4010;100;50;5000
nt4011;hk-4011;100;50;5000
nt4012;hk-4012;100;50;5000
nt4013;hk-4013;100;50;5000
nt4014;hk-4014;100;50;5000
nt4015;hk-4015;100;50;5000
nt4016;hk-4016;100;50;5000
nt4017;hk-4017;100;50;5000
nt4018;hk-4018;100;50;5000
nt4019;hk-4019;100;50;5000
nt4020;hk-4020;100;50;5000
nt4021;hk-4021;100;50;5000
nt4022;hk-4022;100;50;5000
nt4023;hk-4023;100;50;5000
nt4024;hk-4024;100;50;5000
nt4025;hk-4025;100;50;5000
nt4026;hk-4026;100;50;5000
nt4027;hk-4027;100;50;5000
nt4028;hk-4028;100;50;5000
nt4029;hk-4029;100;50;5000
nt4030;hk-4030;100;50;5000
nt4031;hk-4031;100;50;5000
nt4032;hk-4032;100;50;5000
nt4033;hk-4033;100;50;5000
nt4034;hk-4034;100;50;5000
nt4035;hk-4035;100;50;5000
nt4036;hk-4036;100;50;5000
nt4037;hk-4037;100;50;5000
nt4038;hk-4038;100;50;5000
nt4039;hk-4039;100;50;5000
nt4040;hk-4040;100;50;5000
nt4041;hk-4041;100;50;5000
nt4042;hk-4042;100;50;5000
nt4043;hk-4043;100;50;5000
nt4044;hk-4044;100;50;5000
nt4045;hk-4045;100;50;5000
nt4046;hk-4046;100;50;5000
nt4047;hk-4047;100;50;5000
nt4048;hk-4048;100;50;5000
nt4049;hk-4049;100;50;5000
nt4050;hk-4050;100;50;5000
nt4051;hk-4051;100;50;5000
nt4052;hk-4052;100;50;5000
nt4053;hk-4053;100;50;5000
nt4054;hk-4054;100;50;5000
nt4055;hk-4055;100;50;5000
nt4056;hk-4056;100;50;5000
nt4057;hk-4057;100;50;5000
nt4058;hk-4058;100;50;5000
nt4059;hk-4059;100;50;5000
nt4060;hk-4060;100;50;5000
nt4061;hk-4061;100;50;5000
nt4062;hk-4062;100;50;5000
nt4063;hk-4063;100;50;5000
nt4064;hk-4064;100;50;5000
nt4065;hk-4065;100;50;5000
nt4066;hk-4066;100;50;5000
nt4067;hk-4067;100;50;5000
nt4068;hk-4068;100;50;5000
nt4069;hk-4069;100;50;5000
nt4070;hk-4070;100;50;5000
nt4071;hk-4071;100;50;5000
nt4072;hk-4072;100;50;5000
nt4073;hk-4073;100;50;5000
nt4074;hk-4074;100;50;5000
nt4075;hk-4075;100;50;5000
nt4076;hk-4076;100;50;5000
nt4077;hk-4077;100;50;5000
nt4078;hk-4078;100;50;5000
nt4079;hk-4079;100;50;5000
nt4080;hk-4080;100;50;5000
nt4081;hk-4081;100;50;5000
nt4082;hk-4082;100;50;5000
nt4083;hk-4083;100;50;5000
nt4084;hk-4084;100;50;5000
nt4085;hk-4085;100;50;5000
nt4086;hk-4086;100;50;5000
nt4087;hk-4087;100;50;5000
nt4088;hk-4088;100;50;5000
nt4089;hk-4089;100;50;5000
nt4090;hk-4090;100;50;5000
nt4091;hk-4091;100;50;5000
nt4092;hk-4092;100;50;5000
nt4093;hk-4093;100;50;5000
nt4094;hk-4094;100;50;5000
nt4095;hk-4095;100;50;5000
nt4096;hk-4096;100;50;5000
nt4097;hk-4097;100;50;5000
nt4098;hk-4098;100;50;5000
nt4099;hk-4099;100;50;5000
nt4100;hk-4100;100;50;5000
nt4101;hk-4101;100;50;5000
nt4102;hk-4102;100;50;5000
nt4103;hk-4103;100;50;5000
nt4104;hk-4104;100;50;5000
nt4105;hk-4105;100;50;5000
nt4106;hk-4106;100;50;5000
nt4107;hk-4107;100;50;5000
nt4108;hk-4108;100;50;5000
nt4109;hk-4109;100;50;5000
nt4110;hk-4110;100;50;5000
nt4111;hk-4111;100;50;5000
nt4112;hk-4112;100;50;5000
nt4113;hk-4113;100;50;5000
nt4114;hk-4114;100;50;5000
nt4115;hk-4115;100;50;5000
nt4116;hk-4116;100;50;5000
nt4117;hk-4117;100;50;5000
nt4118;hk-4118;100;50;5000
nt4119;hk-4119;100;50;5000
nt4120;hk-4120;100;50;5000
nt4121;hk-4121;100;50;5000
nt4122;hk-4122;100;50;5000
nt4123;hk-4123;100;50;5000
nt4124;hk-4124;100;50;5000
nt4125;hk-4125;100;50;5000
nt4126;hk-4126;100;50;5000
nt4127;hk-4127;100;50;5000
nt4128;hk-4128;100;50;5000
nt4129;hk-4129;100;50;5000
nt4130;hk-4130;100;50;5000
nt4131;hk-4131;100;50;5000
nt4132;hk-4132;100;50;5000
nt4133;hk-4133;100;50;5000
nt4134;hk-4134;100;50;5000
nt4135;hk-4135;100;50;5000
nt4136;hk-4136;100;50;5000
nt4137;hk-4137;100;50;5000
nt4138;hk-4138;100;50;5000
nt4139;hk-4139;100;50;5000
nt4140;hk-4140;100;50;5000
nt4141;hk-4141;100;50;5000
nt4142;hk-4142;100;50;5000
nt4143;hk-4143;100;50;5000
nt4144;hk-4144;100;50;5000
nt4145;hk-4145;100;50;5000
nt4146;hk-4146;100;50;5000
nt4147;hk-4147;100;50;5000
nt4148;hk-4148;100;50;5000
nt4149;hk-4149;100;50;5000
nt4150;hk-4150;100;50;5000
nt4151;hk-4151;100;50;5000
nt4152;hk-4152;100;50;5000
nt4153;hk-4153;100;50;5000
nt4154;hk-4154;100;50;5000
nt4155;hk-4155;100;50;5000
nt4156;hk-4156;100;50;5000
nt4157;hk-4157;100;50;5000
nt4158;hk-4158;100;50;5000
nt4159;hk-4159;100;50;5000
nt4160;hk-4160;100;50;5000
nt4161;hk-4161;100;50;5000
nt4162;hk-4162;100;50;5000
nt4163;hk-4163;100;50;5000
nt4164;hk-4164;100;50;5000
nt4165;hk-4165;100;50;5000
nt4166;hk-4166;100;50;5000
nt4167;hk-4167;100;50;5000
nt4168;hk-4168;100;50;5000
nt4169;hk-4169;100;50;5000
nt4170;hk-4170;100;50;5000
nt4171;hk-4171;100;50;5000
nt4172;hk-4172;100;50;5000
nt4173;hk-4173;100;50;5000
nt4174;hk-4174;100;50;5000
nt4175;hk-4175;100;50;5000
nt4176;hk-4176;100;50;5000
nt4177;hk-4177;100;50;5000
nt4178;hk-4178;100;50;5000
nt4179;hk-4179;100;50;5000
nt4180;hk-4180;100;50;5000
nt4181;hk-4181;100;50;5000
nt4182;hk-4182;100;50;5000
nt4183;hk-4183;100;50;5000
nt4184;hk-4184;100;50;5000
nt4185;hk-4185;100;50;5000
nt4186;hk-4186;100;50;5000
nt4187;hk-4187;100;50;5000
nt4188;hk-4188;100;50;5000
nt4189;hk-4189;100;50;5000
nt4190;hk-4190;100;50;5000
nt4191;hk-4191;100;50;5000
nt4192;hk-4192;100;50;5000
nt4193;hk-4193;100;50;5000
nt4194;hk-4194;100;50;5000
nt4195;hk-4195;100;50;5000
nt4196;hk-4196;100;50;5000
nt4197;hk-4197;100;50;5000
nt4198;hk-4198;100;50;5000
nt4199;hk-4199;100;50;5000
nt4200;hk-4200;100;50;5000
nt4201;hk-4201;100;50;5000
nt4202;hk-4202;100;50;5000
nt4203;hk-4203;100;50;5000
nt4204;hk-4204;100;50;5000
nt4205;hk-4205;100;50;5000
nt4206;hk-4206;100;50;5000
nt4207;hk-4207;100;50;5000
nt4208;hk-4208;100;50;5000
nt4209;hk-4209;100;50;5000
nt4210;hk-4210;100;50;5000
nt4211;hk-4211;100;50;5000
nt4212;hk-4212;100;50;5000
nt4213;hk-4213;100;50;5000
nt4214;hk-4214;100;50;5000
nt4215;hk-4215;100;50;5000
nt4216;hk-4216;100;50;5000
nt4217;hk-4217;100;50;5000
nt4218;hk-4218;100;50;5000
nt4219;hk-4219;100;50;5000
nt4220;hk-4220;100;50;5000
nt4221;hk-4221;100;50;5000
nt4222;hk-4222;100;50;5000
nt4223;hk-4223;100;50;5000
nt4224;hk-4224;100;50;5000
nt4225;hk-4225;100;50;5000
nt4226;hk-4226;100;50;5000
nt4227;hk-4227;100;50;5000
nt4228;hk-4228;100;50;5000
nt4229;hk-4229;100;50;5000
nt4230;hk-4230;100;50;5000
nt4231;hk-4231;100;50;5000
nt4232;hk-4232;100;50;5000
nt4233;hk-4233;100;50;5000
nt4234;hk-4234;100;50;5000
nt4235;hk-4235;100;50;5000
nt4236;hk-4236;100;50;5000
nt4237;hk-4237;100;50;5000
nt4238;hk-4238;100;50;5000
nt4239;hk-4239;100;50;5000
nt4240;hk-4240;100;50;5000
nt4241;hk-4241;100;50;5000
nt4242;hk-4242;100;50;5000
nt4243;hk-4243;100;50;5000
nt4244;hk-4244;100;50;5000
nt4245;hk-4245;100;50;5000
nt4246;hk-4246;100;50;5000
nt4247;hk-4247;100;50;5000
nt4248;hk-4248;100;50;5000
nt4249;hk-4249;100;50;5000
nt4250;hk-4250;100;50;5000
nt4251;hk-4251;100;50;5000
nt4252;hk-4252;100;50;5000
nt4253;hk-4253;100;50;5000
nt4254;hk-4254;100;50;5000
nt4255;hk-4255;100;50;5000
nt4256;hk-4256;100;50;5000
nt4257;hk-4257;100;50;5000
nt4258;hk-4258;100;50;5000
nt4259;hk-4259;100;50;5000
nt4260;hk-4260;100;50;5000
nt4261;hk-4261;100;50;5000
nt4262;hk-4262;100;50;5000
nt4263;hk-4263;100;50;5000
nt4264;hk-4264;100;50;5000
nt4265;hk-4265;100;50;5000
nt4266;hk-4266;100;50;5000
nt4267;hk-4267;100;50;5000
nt4268;hk-4268;100;50;5000
nt4269;hk-4269;100;50;5000
nt4270;hk-4270;100;50;5000
nt4271;hk-4271;100;50;5000
nt4272;hk-4272;100;50;5000
nt4273;hk-4273;100;50;5000
nt4274;hk-4274;100;50;5000
nt4275;hk-4275;100;50;5000
nt4276;hk-4276;100;50;5000
nt4277;hk-4277;100;50;5000
nt4278;hk-4278;100;50;5000
nt4279;hk-4279;100;50;5000
nt4280;hk-4280;100;50;5000
nt4281;hk-4281;100;50;5000
nt4282;hk-4282;100;50;5000
nt4283;hk-4283;100;50;5000
nt4284;hk-4284;100;50;5000
nt4285;hk-4285;100;50;5000
nt4286;hk-4286;100;50;5000
nt4287;hk-4287;100;50;5000
nt4288;hk-4288;100;50;5000
nt4289;hk-4289;100;50;5000
nt4290;hk-4290;100;50;5000
nt4291;hk-4291;100;50;5000
nt4292;hk-4292;100;50;5000
nt4293;hk-4293;100;50;5000
nt4294;hk-4294;100;50;5000
nt4295;hk-4295;100;50;5000
nt4296;hk-4296;100;50;5000
nt4297;hk-4297;100;50;5000
nt4298;hk-4298;100;50;5000
nt4299;hk-4299;100;50;5000
nt4300;hk-4300;100;50;5000
nt4301;hk-4301;100;50;5000
nt4302;hk-4302;100;50;5000
nt4303;hk-4303;100;50;5000
nt4304;hk-4304;100;50;5000
nt4305;hk-4305;100;50;5000
nt4306;hk-4306;100;50;5000
nt4307;hk-4307;100;50;5000
nt4308;hk-4308;100;50;5000
nt4309;hk-4309;100;50;5000
nt4310;hk-4310;100;50;5000
nt4311;hk-4311;100;50;5000
nt4312;hk-4312;100;50;5000
nt4313;hk-4313;100;50;5000
nt4314;hk-4314;100;50;5000
nt4315;hk-4315;100;50;5000
nt4316;hk-4316;100;50;5000
nt4317;hk-4317;100;50;5000
nt4318;hk-4318;100;50;5000
nt4319;hk-4319;100;50;5000
nt4320;hk-4320;100;50;5000
nt4321;hk-4321;100;50;5000
nt4322;hk-4322;100;50;5000
nt4323;hk-4323;100;50;5000
nt4324;hk-4324;100;50;5000
nt4325;hk-4325;100;50;5000
nt4326;hk-4326;100;50;5000
nt4327;hk-4327;100;50;5000
nt4328;hk-4328;100;50;5000
nt4329;hk-4329;100;50;5000
nt4330;hk-4330;100;50;5000
nt4331;hk-4331;100;50;5000
nt4332;hk-4332;100;50;5000
nt4333;hk-4333;100;50;5000
nt4334;hk-4334;100;50;5000
nt4335;hk-4335;100;50;5000
nt4336;hk-4336;100;50;5000
nt4337;hk-4337;100;50;5000
nt4338;hk-4338;100;50;5000
nt4339;hk-4339;100;50;5000
nt4340;hk-4340;100;50;5000
nt4341;hk-4341;100;50;5000
nt4342;hk-4342;100;50;5000
nt4343;hk-4343;100;50;5000
nt4344;hk-4344;100;50;5000
nt4345;hk-4345;100;50;5000
nt4346;hk-4346;100;50;5000
nt4347;hk-4347;100;50;5000
nt4348;hk-4348;100;50;5000
nt4349;hk-4349;100;50;5000
nt4350;hk-4350;100;50;5000
nt4351;hk-4351;100;50;5000
nt4352;hk-4352;100;50;5000
nt4353;hk-4353;100;50;5000
nt4354;hk-4354;100;50;5000
nt4355;hk-4355;100;50;5000
nt4356;hk-4356;100;50;5000
nt4357;hk-4357;100;50;5000
nt4358;hk-4358;100;50;5000
nt4359;hk-4359;100;50;5000
nt4360;hk-4360;100;50;5000
nt4361;hk-4361;100;50;5000
nt4362;hk-4362;100;50;5000
nt4363;hk-4363;100;50;5000
nt4364;hk-4364;100;50;5000
nt4365;hk-4365;100;50;5000
nt4366;hk-4366;100;50;5000
nt4367;hk-4367;100;50;5000
nt4368;hk-4368;100;50;5000
nt4369;hk-4369;100;50;5000
nt4370;hk-4370;100;50;5000
nt4371;hk-4371;100;50;5000
nt4372;hk-4372;100;50;5000
nt4373;hk-4373;100;50;5000
nt4374;hk-4374;100;50;5000
nt4375;hk-4375;100;50;5000
nt4376;hk-4376;100;50;5000
nt4377;hk-4377;100;50;5000
nt4378;hk-4378;100;50;5000
nt4379;hk-4379;100;50;5000
nt4380;hk-4380;100;50;5000
nt4381;hk-4381;100;50;5000
nt4382;hk-4382;100;50;5000
nt4383;hk-4383;100;50;5000
nt4384;hk-4384;100;50;5000
nt4385;hk-4385;100;50;5000
nt4386;hk-4386;100;50;5000
nt4387;hk-4387;100;50;5000
nt4388;hk-4388;100;50;5000
nt4389;hk-4389;100;50;5000
nt4390;hk-4390;100;50;5000
nt4391;hk-4391;100;50;5000
nt4392;hk-4392;100;50;5000
nt4393;hk-4393;100;50;5000
nt4394;hk-4394;100;50;5000
nt4395;hk-4395;100;50;5000
nt4396;hk-4396;100;50;5000
nt4397;hk-4397;100;50;5000
nt4398;hk-4398;100;50;5000
nt4399;hk-4399;100;50;5000
nt4400;hk-4400;100;50;5000
nt4401;hk-4401;100;50;5000
nt4402;hk-4402;100;50;5000
nt4403;hk-4403;100;50;5000
nt4404;hk-4404;100;50;5000
nt4405;hk-4405;100;50;5000
nt4406;hk-4406;100;50;5000
nt4407;hk-4407;100;50;5000
nt4408;hk-4408;100;50;5000
nt4409;hk-4409;100;50;5000
nt4410;hk-4410;100;50;5000
nt4411;hk-4411;100;50;5000
nt4412;hk-4412;100;50;5000
nt4413;hk-4413;100;50;5000
nt4414;hk-4414;100;50;5000
nt4415;hk-4415;100;50;5000
nt4416;hk-4416;100;50;5000
nt4417;hk-4417;100;50;5000
nt4418;hk-4418;100;50;5000
nt4419;hk-4419;100;50;5000
nt4420;hk-4420;100;50;5000
nt4421;hk-4421;100;50;5000
nt4422;hk-4422;100;50;5000
nt4423;hk-4423;100;50;5000
nt4424;hk-4424;100;50;5000
nt4425;hk-4425;100;50;5000
nt4426;hk-4426;100;50;5000
nt4427;hk-4427;100;50;5000
nt4428;hk-4428;100;50;5000
nt4429;hk-4429;100;50;5000
nt4430;hk-4430;100;50;5000
nt4431;hk-4431;100;50;5000
nt4432;hk-4432;100;50;5000
nt4433;hk-4433;100;50;5000
nt4434;hk-4434;100;50;5000
nt4435;hk-4435;100;50;5000
nt4436;hk-4436;100;50;5000
nt4437;hk-4437;100;50;5000
nt4438;hk-4438;100;50;5000
nt4439;hk-4439;100;50;5000
nt4440;hk-4440;100;50;5000
nt4441;hk-4441;100;50;5000
nt4442;hk-4442;100;50;5000
nt4443;hk-4443;100;50;5000
nt4444;hk-4444;100;50;5000
nt4445;hk-4445;100;50;5000
nt4446;hk-4446;100;50;5000
nt4447;hk-4447;100;50;5000
nt4448;hk-4448;100;50;5000
nt4449;hk-4449;100;50;5000
nt4450;hk-4450;100;50;5000
nt4451;hk-4451;100;50;5000
nt4452;hk-4452;100;50;5000
nt4453;hk-4453;100;50;5000
nt4454;hk-4454;100;50;5000
nt4455;hk-4455;100;50;5000
nt4456;hk-4456;100;50;5000
nt4457;hk-4457;100;50;5000
nt4458;hk-4458;100;50;5000
nt4459;hk-4459;100;50;5000
nt4460;hk-4460;100;50;5000
nt4461;hk-4461;100;50;5000
nt4462;hk-4462;100;50;5000
nt4463;hk-4463;100;50;5000
nt4464;hk-4464;100;50;5000
nt4465;hk-4465;100;50;5000
nt4466;hk-4466;100;50;5000
nt4467;hk-4467;100;50;5000
nt4468;hk-4468;100;50;5000
nt4469;hk-4469;100;50;5000
nt4470;hk-4470;100;50;5000
nt4471;hk-4471;100;50;5000
nt4472;hk-4472;100;50;5000
nt4473;hk-4473;100;50;5000
nt4474;hk-4474;100;50;5000
nt4475;hk-4475;100;50;5000
nt4476;hk-4476;100;50;5000
nt4477;hk-4477;100;50;5000
nt4478;hk-4478;100;50;5000
nt4479;hk-4479;100;50;5000
nt4480;hk-4480;100;50;5000
nt4481;hk-4481;100;50;5000
nt4482;hk-4482;100;50;5000
nt4483;hk-4483;100;50;5000
nt4484;hk-4484;100;50;5000
nt4485;hk-4485;100;50;5000
nt4486;hk-4486;100;50;5000
nt4487;hk-4487;100;50;5000
nt4488;hk-4488;100;50;5000
nt4489;hk-4489;100;50;5000
nt4490;hk-4490;100;50;5000
nt4491;hk-4491;100;50;5000
nt4492;hk-4492;100;50;5000
nt4493;hk-4493;100;50;5000
nt4494;hk-4494;100;50;5000
nt4495;hk-4495;100;50;5000
nt4496;hk-4496;100;50;5000
nt4497;hk-4497;100;50;5000
nt4498;hk-4498;100;50;5000
nt4499;hk-4499;100;50;5000
nt4500;hk-4500;100;50;5000
nt4501;hk-4501;100;50;5000
nt4502;hk-4502;100;50;5000
nt4503;hk-4503;100;50;5000
nt4504;hk-4504;100;50;5000
nt4505;hk-4505;100;50;5000
nt4506;hk-4506;100;50;5000
nt4507;hk-4507;100;50;5000
nt4508;hk-4508;100;50;5000
nt4509;hk-4509;100;50;5000
nt4510;hk-4510;100;50;5000
nt4511;hk-4511;100;50;5000
nt4512;hk-4512;100;50;5000
nt4513;hk-4513;100;50;5000
nt4514;hk-4514;100;50;5000
nt4515;hk-4515;100;50;5000
nt4516;hk-4516;100;50;5000
nt4517;hk-4517;100;50;5000
nt4518;hk-4518;100;50;5000
nt4519;hk-4519;100;50;5000
nt4520;hk-4520;100;50;5000
nt4521;hk-4521;100;50;5000
nt4522;hk-4522;100;50;5000
nt4523;hk-4523;100;50;5000
nt4524;hk-4524;100;50;5000
nt4525;hk-4525;100;50;5000
nt4526;hk-4526;100;50;5000
nt4527;hk-4527;100;50;5000
nt4528;hk-4528;100;50;5000
nt4529;hk-4529;100;50;5000
nt4530;hk-4530;100;50;5000
nt4531;hk-4531;100;50;5000
nt4532;hk-4532;100;50;5000
nt4533;hk-4533;100;50;5000
nt4534;hk-4534;100;50;5000
nt4535;hk-4535;100;50;5000
nt4536;hk-4536;100;50;5000
nt4537;hk-4537;100;50;5000
nt4538;hk-4538;100;50;5000
nt4539;hk-4539;100;50;5000
nt4540;hk-4540;100;50;5000
nt4541;hk-4541;100;50;5000
nt4542;hk-4542;100;50;5000
nt4543;hk-4543;100;50;5000
nt4544;hk-4544;100;50;5000
nt4545;hk-4545;100;50;5000
nt4546;hk-4546;100;50;5000
nt4547;hk-4547;100;50;5000
nt4548;hk-4548;100;50;5000
nt4549;hk-4549;100;50;5000
nt4550;hk-4550;100;50;5000
nt4551;hk-4551;100;50;5000
nt4552;hk-4552;100;50;5000
nt4553;hk-4553;100;50;5000
nt4554;hk-4554;100;50;5000
nt4555;hk-4555;100;50;5000
nt4556;hk-4556;100;50;5000
nt4557;hk-4557;100;50;5000
nt4558;hk-4558;100;50;5000
nt4559;hk-4559;100;50;5000
nt4560;hk-4560;100;50;5000
nt4561;hk-4561;100;50;5000
nt4562;hk-4562;100;50;5000
nt4563;hk-4563;100;50;5000
nt4564;hk-4564;100;50;5000
nt4565;hk-4565;100;50;5000
nt4566;hk-4566;100;50;5000
nt4567;hk-4567;100;50;5000
nt4568;hk-4568;100;50;5000
nt4569;hk-4569;100;50;5000
nt4570;hk-4570;100;50;5000
nt4571;hk-4571;100;50;5000
nt4572;hk-4572;100;50;5000
nt4573;hk-4573;100;50;5000
nt4574;hk-4574;100;50;5000
nt4575;hk-4575;100;50;5000
nt4576;hk-4576;100;50;5000
nt4577;hk-4577;100;50;5000
nt4578;hk-4578;100;50;5000
nt4579;hk-4579;100;50;5000
nt4580;hk-4580;100;50;5000
nt4581;hk-4581;100;50;5000
nt4582;hk-4582;100;50;5000
nt4583;hk-4583;100;50;5000
nt4584;hk-4584;100;50;5000
nt4585;hk-4585;100;50;5000
nt4586;hk-4586;100;50;5000
nt4587;hk-4587;100;50;5000
nt4588;hk-4588;100;50;5000
nt4589;hk-4589;100;50;5000
nt4590;hk-4590;100;50;5000
nt4591;hk-4591;100;50;5000
nt4592;hk-4592;100;50;5000
nt4593;hk-4593;100;50;5000
nt4594;hk-4594;100;50;5000
nt4595;hk-4595;100;50;5000
nt4596;hk-4596;100;50;5000
nt4597;hk-4597;100;50;5000
nt4598;hk-4598;100;50;5000
nt4599;hk-4599;100;50;5000
nt4600;hk-4600;100;50;5000
nt4601;hk-4601;100;50;5000
nt4602;hk-4602;100;50;5000
nt4603;hk-4603;100;50;5000
nt4604;hk-4604;100;50;5000
nt4605;hk-4605;100;50;5000
nt4606;hk-4606;100;50;5000
nt4607;hk-4607;100;50;5000
nt4608;hk-4608;100;50;5000
nt4609;hk-4609;100;50;5000
nt4610;hk-4610;100;50;5000
nt4611;hk-4611;100;50;5000
nt4612;hk-4612;100;50;5000
nt4613;hk-4613;100;50;5000
nt4614;hk-4614;100;50;5000
nt4615;hk-4615;100;50;5000
nt4616;hk-4616;100;50;5000
nt4617;hk-4617;100;50;5000
nt4618;hk-4618;100;50;5000
nt4619;hk-4619;100;50;5000
nt4620;hk-4620;100;50;5000
nt4621;hk-4621;100;50;5000
nt4622;hk-4622;100;50;5000
nt4623;hk-4623;100;50;5000
nt4624;hk-4624;100;50;5000
nt4625;hk-4625;100;50;5000
